"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00124698","1895-01-14","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  -33",",I,6"," -167",",,6",,,,
"USC00124698","1895-01-15","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   22",",,6","  -17",",I,6",,,,
"USC00124698","1895-01-16","38.05","-86.13333","167.6","LACONIA, IN US","  368",",,6","    0",",,6","   33",",,6","  -44",",,6",,,,
"USC00124698","1895-01-17","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   44",",,6","  -83",",,6",,,,
"USC00124698","1895-01-18","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  111",",,6","  -11",",,6",,,,
"USC00124698","1895-01-19","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  100",",,6","    0",",,6",,,,
"USC00124698","1895-01-20","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  100",",,6","  -22",",,6",,,,
"USC00124698","1895-01-21","38.05","-86.13333","167.6","LACONIA, IN US","  127",",,6","    0",",,6","  150",",,6","   17",",,6",,,,
"USC00124698","1895-01-22","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   22",",,6","  -17",",,6",,,,
"USC00124698","1895-01-23","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","    0",",,6","  -67",",,6",,,,
"USC00124698","1895-01-24","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  -28",",,6"," -111",",,6",,,,
"USC00124698","1895-01-25","38.05","-86.13333","167.6","LACONIA, IN US","  102",",,6","    0",",,6","   61",",,6","  -56",",,6",,,,
"USC00124698","1895-01-26","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   56",",,6","  -61",",,6",,,,
"USC00124698","1895-01-27","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  -22",",,6","  -67",",,6",,,,
"USC00124698","1895-01-28","38.05","-86.13333","167.6","LACONIA, IN US","  102",",,6","  102",",,6","  -56",",,6"," -100",",,6",,,,
"USC00124698","1895-01-29","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  106",",S,6","  -89",",,6",,,,
"USC00124698","1895-01-30","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  -39",",,6"," -128",",,6",,,,
"USC00124698","1895-01-31","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  -11",",,6"," -172",",,6",,,,
"USC00124698","1895-02-01","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   17",",,6"," -117",",,6",,,,
"USC00124698","1895-02-02","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  -28",",,6"," -122",",,6",,,,
"USC00124698","1895-02-03","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   22",",,6"," -117",",,6",,,,
"USC00124698","1895-02-04","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  -33",",,6"," -144",",,6",,,,
"USC00124698","1895-02-05","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  -89",",,6"," -183",",,6",,,,
"USC00124698","1895-02-06","38.05","-86.13333","167.6","LACONIA, IN US","   76",",,6","   76",",,6","  -78",",,6"," -144",",,6",,,,
"USC00124698","1895-02-07","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  -89",",,6"," -194",",,6",,,,
"USC00124698","1895-02-08","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6"," -167",",,6"," -250",",,6",,,,
"USC00124698","1895-02-09","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  -94",",,6"," -211",",,6",,,,
"USC00124698","1895-02-10","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  -39",",,6"," -194",",,6",,,,
"USC00124698","1895-02-11","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  -11",",,6"," -111",",,6",,,,
"USC00124698","1895-02-12","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  -89",",,6"," -133",",,6",,,,
"USC00124698","1895-02-13","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  -44",",,6"," -133",",,6",,,,
"USC00124698","1895-02-14","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  -33",",,6"," -156",",,6",,,,
"USC00124698","1895-02-15","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","    0",",,6"," -144",",,6",,,,
"USC00124698","1895-02-16","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   28",",,6","  -72",",,6",,,,
"USC00124698","1895-02-17","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   33",",,6"," -111",",,6",,,,
"USC00124698","1895-02-18","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   56",",,6","  -17",",,6",,,,
"USC00124698","1895-02-19","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   44",",,6","  -28",",,6",,,,
"USC00124698","1895-02-20","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   44",",,6","  -72",",,6",,,,
"USC00124698","1895-02-21","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   56",",,6","    0",",,6",,,,
"USC00124698","1895-02-22","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   17",",,6","  -39",",,6",,,,
"USC00124698","1895-02-23","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   50",",,6","  -44",",,6",,,,
"USC00124698","1895-02-24","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  100",",,6","  -67",",,6",,,,
"USC00124698","1895-02-25","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  139",",,6","   33",",,6",,,,
"USC00124698","1895-02-26","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   94",",,6","  -17",",,6",,,,
"USC00124698","1895-02-27","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  156",",,6","  -22",",,6",,,,
"USC00124698","1895-02-28","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  194",",,6","  -28",",,6",,,,
"USC00124698","1895-03-01","38.05","-86.13333","167.6","LACONIA, IN US","  191",",,6","    0",",,6","  156",",,6","   11",",,6",,,,
"USC00124698","1895-03-02","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   33",",,6","  -39",",,6",,,,
"USC00124698","1895-03-03","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  106",",,6","  -39",",,6",,,,
"USC00124698","1895-03-04","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  106",",,6","  -39",",,6",,,,
"USC00124698","1895-03-05","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   83",",,6","  -83",",,6",,,,
"USC00124698","1895-03-06","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   83",",,6","   -6",",,6",,,,
"USC00124698","1895-03-07","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   61",",,6","   22",",I,6",,,,
"USC00124698","1895-03-08","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  -22",",I,6","  -33",",,6",,,,
"USC00124698","1895-03-09","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   78",",,6","  -72",",,6",,,,
"USC00124698","1895-03-10","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  122",",,6","    0",",,6",,,,
"USC00124698","1895-03-11","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   61",",,6","    6",",,6",,,,
"USC00124698","1895-03-12","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  156",",,6","   17",",,6",,,,
"USC00124698","1895-03-13","38.05","-86.13333","167.6","LACONIA, IN US","  432",",,6","    0",",,6","  111",",,6","   33",",,6",,,,
"USC00124698","1895-03-14","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   39",",,6","  -33",",,6",,,,
"USC00124698","1895-03-15","38.05","-86.13333","167.6","LACONIA, IN US","   51",",,6","    0",",,6","   22",",,6","  -33",",,6",,,,
"USC00124698","1895-03-16","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  -11",",,6","  -56",",,6",,,,
"USC00124698","1895-03-17","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   67",",,6","  -61",",,6",,,,
"USC00124698","1895-03-18","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  144",",,6","   11",",,6",,,,
"USC00124698","1895-03-19","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  122",",,6","   28",",,6",,,,
"USC00124698","1895-03-20","38.05","-86.13333","167.6","LACONIA, IN US","  305",",,6","   51",",,6","   56",",,6","  -17",",,6",,,,
"USC00124698","1895-03-21","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   50",",,6","  -67",",,6",,,,
"USC00124698","1895-03-22","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   83",",,6","  -33",",,6",,,,
"USC00124698","1895-03-23","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  167",",,6","  -11",",,6",,,,
"USC00124698","1895-03-24","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  206",",,6","   83",",,6",,,,
"USC00124698","1895-03-25","38.05","-86.13333","167.6","LACONIA, IN US","   25",",,6","    0",",,6","  161",",,6","   89",",,6",,,,
"USC00124698","1895-03-26","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  117",",,6","   44",",,6",,,,
"USC00124698","1895-03-27","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  211",",,6","   11",",,6",,,,
"USC00124698","1895-03-28","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  183",",,6","  106",",,6",,,,
"USC00124698","1895-03-29","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  278",",,6","   94",",,6",,,,
"USC00124698","1895-03-30","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  278",",,6","  144",",,6",,,,
"USC00124698","1895-03-31","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  233",",,6","  117",",,6",,,,
"USC00124698","1895-04-01","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  233",",,6","  139",",,6",,,,
"USC00124698","1895-04-02","38.05","-86.13333","167.6","LACONIA, IN US","  203",",,6",,,"  139",",,6","   28",",,6",,,,
"USC00124698","1895-04-03","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"   83",",,6","    0",",,6",,,,
"USC00124698","1895-04-04","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  156",",,6","  -17",",,6",,,,
"USC00124698","1895-04-05","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  233",",,6","   61",",,6",,,,
"USC00124698","1895-04-06","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  233",",,6","  139",",,6",,,,
"USC00124698","1895-04-07","38.05","-86.13333","167.6","LACONIA, IN US","   76",",,6",,,"  200",",,6","   89",",,6",,,,
"USC00124698","1895-04-08","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  117",",,6","   78",",,6",,,,
"USC00124698","1895-04-09","38.05","-86.13333","167.6","LACONIA, IN US","   89",",,6",,,"  117",",,6","   61",",,6",,,,
"USC00124698","1895-04-10","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  189",",,6","   -6",",,6",,,,
"USC00124698","1895-04-11","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  194",",,6","   56",",,6",,,,
"USC00124698","1895-04-12","38.05","-86.13333","167.6","LACONIA, IN US","  102",",,6",,,"  178",",,6","  117",",,6",,,,
"USC00124698","1895-04-13","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  183",",,6","   78",",,6",,,,
"USC00124698","1895-04-14","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  128",",,6","   28",",,6",,,,
"USC00124698","1895-04-15","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  111",",,6","   17",",,6",,,,
"USC00124698","1895-04-16","38.05","-86.13333","167.6","LACONIA, IN US","  318",",,6",,,"  133",",,6","   78",",,6",,,,
"USC00124698","1895-04-17","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  156",",,6","  128",",,6",,,,
"USC00124698","1895-04-18","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  172",",,6","   72",",,6",,,,
"USC00124698","1895-04-19","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  183",",,6","   89",",,6",,,,
"USC00124698","1895-04-20","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  222",",,6","   39",",,6",,,,
"USC00124698","1895-04-21","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  211",",,6","   94",",,6",,,,
"USC00124698","1895-04-22","38.05","-86.13333","167.6","LACONIA, IN US","   25",",,6",,,"  194",",,6","  111",",,6",,,,
"USC00124698","1895-04-23","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  233",",,6","   61",",,6",,,,
"USC00124698","1895-04-24","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  267",",,6","  106",",,6",,,,
"USC00124698","1895-04-25","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  278",",,6","  100",",,6",,,,
"USC00124698","1895-04-26","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  233",",,6","  144",",,6",,,,
"USC00124698","1895-04-27","38.05","-86.13333","167.6","LACONIA, IN US","   89",",,6",,,"  233",",,6","  144",",,6",,,,
"USC00124698","1895-04-28","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  261",",,6","  111",",,6",,,,
"USC00124698","1895-04-29","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  294",",,6","  144",",,6",,,,
"USC00124698","1895-04-30","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  289",",,6","  139",",,6",,,,
"USC00124698","1895-07-01","38.05","-86.13333","167.6","LACONIA, IN US","   38",",,6",,,"  267",",,6","  189",",,6",,,,
"USC00124698","1895-07-02","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  294",",,6","  161",",,6",,,,
"USC00124698","1895-07-03","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  306",",,6","  156",",,6",,,,
"USC00124698","1895-07-04","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  294",",,6","  161",",,6",,,,
"USC00124698","1895-07-05","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  300",",,6","  144",",,6",,,,
"USC00124698","1895-07-06","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  306",",,6","  172",",,6",,,,
"USC00124698","1895-07-07","38.05","-86.13333","167.6","LACONIA, IN US","  127",",,6",,,"  278",",,6","  211",",,6",,,,
"USC00124698","1895-07-08","38.05","-86.13333","167.6","LACONIA, IN US","   76",",,6",,,"  300",",,6","  189",",,6",,,,
"USC00124698","1895-07-09","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  261",",,6","  178",",,6",,,,
"USC00124698","1895-07-10","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  267",",,6","  117",",,6",,,,
"USC00124698","1895-07-11","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  294",",,6","  172",",,6",,,,
"USC00124698","1895-07-12","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  294",",,6","  172",",,6",,,,
"USC00124698","1895-07-13","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  317",",,6","  189",",,6",,,,
"USC00124698","1895-07-14","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  344",",,6","  200",",,6",,,,
"USC00124698","1895-07-15","38.05","-86.13333","167.6","LACONIA, IN US","  178",",,6",,,"  322",",,6","  233",",,6",,,,
"USC00124698","1895-07-16","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  322",",,6","  200",",,6",,,,
"USC00124698","1895-07-17","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  344",",,6","  206",",,6",,,,
"USC00124698","1895-07-18","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  356",",,6","  211",",,6",,,,
"USC00124698","1895-07-19","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  356",",,6","  217",",,6",,,,
"USC00124698","1895-07-20","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  322",",,6","  228",",,6",,,,
"USC00124698","1895-07-21","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  322",",,6","  256",",,6",,,,
"USC00124698","1895-07-22","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  333",",,6","  228",",,6",,,,
"USC00124698","1895-07-23","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  306",",,6","  222",",,6",,,,
"USC00124698","1895-07-24","38.05","-86.13333","167.6","LACONIA, IN US"," 1016",",,6",,,"  228",",,6","  161",",,6",,,,
"USC00124698","1895-07-25","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  294",",,6","  183",",,6",,,,
"USC00124698","1895-07-26","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  300",",,6","  172",",,6",,,,
"USC00124698","1895-07-27","38.05","-86.13333","167.6","LACONIA, IN US","  114",",,6",,,"  261",",,6","  200",",,6",,,,
"USC00124698","1895-07-28","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  283",",,6","  178",",,6",,,,
"USC00124698","1895-07-29","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  294",",,6","  172",",,6",,,,
"USC00124698","1895-07-30","38.05","-86.13333","167.6","LACONIA, IN US","   64",",,6",,,"  294",",,6","  183",",,6",,,,
"USC00124698","1895-07-31","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  267",",,6","  117",",,6",,,,
"USC00124698","1895-08-01","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  267",",,6",,,,,,
"USC00124698","1895-08-02","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  278",",,6","  144",",,6",,,,
"USC00124698","1895-08-03","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  278",",,6","  150",",,6",,,,
"USC00124698","1895-08-04","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  294",",,6","  183",",,6",,,,
"USC00124698","1895-08-05","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  272",",,6","  189",",,6",,,,
"USC00124698","1895-08-06","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  311",",,6","  178",",,6",,,,
"USC00124698","1895-08-07","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  306",",,6","  183",",,6",,,,
"USC00124698","1895-08-08","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  317",",,6","  194",",,6",,,,
"USC00124698","1895-08-09","38.05","-86.13333","167.6","LACONIA, IN US","   64",",,6",,,"  328",",,6","  194",",,6",,,,
"USC00124698","1895-08-10","38.05","-86.13333","167.6","LACONIA, IN US","   25",",,6",,,"  328",",,6","  194",",,6",,,,
"USC00124698","1895-08-11","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  306",",,6","  206",",,6",,,,
"USC00124698","1895-08-12","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  317",",,6",,,,,,
"USC00124698","1895-08-13","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  183",",,6",,,,,,
"USC00124698","1895-08-14","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  178",",,6",,,,,,
"USC00124698","1895-08-15","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  194",",,6","  172",",,6",,,,
"USC00124698","1895-08-16","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  211",",,6","  183",",,6",,,,
"USC00124698","1895-08-17","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  344",",,6","  211",",,6",,,,
"USC00124698","1895-08-18","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  356",",,6","  233",",,6",,,,
"USC00124698","1895-08-19","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  294",",,6","  167",",,6",,,,
"USC00124698","1895-08-20","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  217",",,6","  167",",,6",,,,
"USC00124698","1895-08-21","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  261",",,6","  128",",,6",,,,
"USC00124698","1895-08-22","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  294",",,6","  128",",,6",,,,
"USC00124698","1895-08-23","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  278",",,6","  156",",,6",,,,
"USC00124698","1895-08-24","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  300",",,6","  211",",,6",,,,
"USC00124698","1895-08-25","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  317",",,6","  183",",,6",,,,
"USC00124698","1895-08-26","38.05","-86.13333","167.6","LACONIA, IN US","  135",",,6",,,"  289",",,6","  206",",,6",,,,
"USC00124698","1895-08-27","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  322",",,6","  194",",,6",,,,
"USC00124698","1895-08-28","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  322",",,6","  194",",,6",,,,
"USC00124698","1895-08-29","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  333",",,6","  150",",,6",,,,
"USC00124698","1895-08-30","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  317",",,6","  217",",,6",,,,
"USC00124698","1895-08-31","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  322",",,6","  222",",,6",,,,
"USC00124698","1895-09-01","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  233",",,6","  150",",,6",,,,
"USC00124698","1895-09-02","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  267",",,6","  156",",,6",,,,
"USC00124698","1895-09-03","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  300",",,6","  139",",,6",,,,
"USC00124698","1895-09-04","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  256",",,6","  189",",,6",,,,
"USC00124698","1895-09-05","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  272",",,6","  172",",,6",,,,
"USC00124698","1895-09-06","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  294",",,6","  161",",,6",,,,
"USC00124698","1895-09-07","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  283",",,6","  200",",,6",,,,
"USC00124698","1895-09-08","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  294",",,6","  167",",,6",,,,
"USC00124698","1895-09-09","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  317",",,6","  161",",,6",,,,
"USC00124698","1895-09-10","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  300",",,6","  200",",,6",,,,
"USC00124698","1895-09-11","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  289",",,6","  211",",,6",,,,
"USC00124698","1895-09-12","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  278",",,6","  200",",,6",,,,
"USC00124698","1895-09-13","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  283",",,6","  211",",,6",,,,
"USC00124698","1895-09-14","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  300",",,6","  178",",,6",,,,
"USC00124698","1895-09-15","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  283",",,6","  150",",,6",,,,
"USC00124698","1895-09-16","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  272",",,6","  183",",,6",,,,
"USC00124698","1895-09-17","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  306",",,6","  200",",,6",,,,
"USC00124698","1895-09-18","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  311",",,6","  228",",,6",,,,
"USC00124698","1895-09-19","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  317",",,6","  211",",,6",,,,
"USC00124698","1895-09-20","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  322",",,6","  211",",,6",,,,
"USC00124698","1895-09-21","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  328",",,6","  200",",,6",,,,
"USC00124698","1895-09-22","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  322",",,6","  211",",,6",,,,
"USC00124698","1895-09-23","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  300",",,6","  233",",,6",,,,
"USC00124698","1895-09-24","38.05","-86.13333","167.6","LACONIA, IN US","    0","T,,6",,,"  261",",,6","  128",",,6",,,,
"USC00124698","1895-09-25","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  300",",,6","  161",",,6",,,,
"USC00124698","1895-09-26","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  261",",,6","  206",",,6",,,,
"USC00124698","1895-09-27","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  211",",,6","  106",",,6",,,,
"USC00124698","1895-09-28","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  228",",,6","   61",",,6",,,,
"USC00124698","1895-09-29","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  178",",,6","   72",",,6",,,,
"USC00124698","1895-09-30","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  156",",,6","   17",",,6",,,,
"USC00124698","1895-10-01","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  156",",,6","   22",",,6",,,,
"USC00124698","1895-10-02","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  178",",,6","    0",",,6",,,,
