"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00387113","1959-09-22","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  289",",,0","  100",",,0",,,,,,,,,,,,,,,,,,,"  239",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-09-23","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  300",",,0","  111",",,0",,,,,,,,,,,,,,,,,,,"  233",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-09-24","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  311",",,0","  117",",,0",,,,,,,,,,,,,,,,,,,"  283",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-09-25","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  300",",,0","  117",",,0",,,,,,,,,,,,,,,,,,,"  233",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-09-26","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  289",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,"  222",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-09-27","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  283",",,0","  150",",,0",,,,,,,,,,,,,,,,,,,"  256",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-09-28","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  306",",,0","  133",",,0",,,,,,,,,,,,,,,,,,,"  211",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-09-29","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  312",",,0,1800","    0",",,0,","    0",",,0,","  228",",,0","  183",",,0",,,,,,,,,,,,,,,,,,,"  211",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-09-30","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  968",",,0,1800","    0",",,0,","    0",",,0,","  289",",,0","  189",",,0",,,,,,,,,,,,,,,,,,,"  267",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-10-01","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  306",",,0","  156",",,0",,,,,,,,,,,,,,,,,,,"  239",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-10-02","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  289",",,0","  133",",,0",,,,,,,,,,,,,,,,,,,"  239",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-10-03","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  283",",,0","  172",",,0",,,,,,,,,,,,,,,,,,,"  278",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-10-04","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  317",",,0","  139",",,0",,,,,,,,,,,,,,,,,,,"  233",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-10-05","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  311",",,0","  139",",,0",,,,,,,,,,,,,,,,,,,"  272",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-10-06","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  294",",,0","  156",",,0",,,,,,,,,,,,,,,,,,,"  267",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-10-07","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  102",",,0,1800","    0",",,0,","    0",",,0,","  267",",,0","  172",",,0",,,,,,,,,,,,,,,,,,,"  250",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-10-08","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  272",",,0,1800","    0",",,0,","    0",",,0,","  250",",,0","  178",",,0",,,,,,,,,,,,,,,,,,,"  217",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-10-09","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  119",",,0,1800","    0",",,0,","    0",",,0,","  267",",,0","  206",",,0",,,,,,,,,,,,,,,,,,,"  239",",,0,1800",,,,,"    1",",,0",,,,,,,,,,,,,,,,
"USC00387113","1959-10-10","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  234",",,0,1800","    0",",,0,","    0",",,0,","  239",",,0","  183",",,0",,,,,,,,,,,,,,,,,,,"  194",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-10-11","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   36",",,0,1800","    0",",,0,","    0",",,0,","  294",",,0","  183",",,0",,,,,,,,,,,,,,,,,,,"  228",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-10-12","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  272",",,0","   78",",,0",,,,,,,,,,,,,,,,,,,"  206",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-10-13","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   18",",,0,1800","    0",",,0,","    0",",,0,","  261",",,0","  117",",,0",,,,,,,,,,,,,,,,,,,"  211",",,0,1800",,,,,"    1",",,0",,,,,,,,,,,,,,,,
"USC00387113","1959-10-14","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  384",",,0,1800","    0",",,0,","    0",",,0,","  211",",,0","  167",",,0",,,,,,,,,,,,,,,,,,,"  178",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-10-15","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  178",",,0","  117",",,0",,,,,,,,,,,,,,,,,,,"  139",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-10-16","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   10",",,0,1800","    0",",,0,","    0",",,0,","  189",",,0","   72",",,0",,,,,,,,,,,,,,,,,,,"  167",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-10-17","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  104",",,0,1800","    0",",,0,","    0",",,0,","  200",",,0","  117",",,0",,,,,,,,,,,,,,,,,,,"  172",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-10-18","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   13",",,0,1800","    0",",,0,","    0",",,0,","  256",",,0","   94",",,0",,,,,,,,,,,,,,,,,,,"  211",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-10-19","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  211",",,0","   39",",,0",,,,,,,,,,,,,,,,,,,"  172",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-10-20","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  228",",,0","   28",",,0",,,,,,,,,,,,,,,,,,,"  200",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-10-21","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   30",",,0,1800","    0",",,0,","    0",",,0,","  200",",,0","  122",",,0",,,,,,,,,,,,,,,,,,,"  144",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-10-22","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   74",",,0,1800","    0",",,0,","    0",",,0,","  144",",,0","  117",",,0",,,,,,,,,,,,,,,,,,,"  144",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-10-23","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   46",",,0,1800","    0",",,0,","    0",",,0,","  156",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,"  156",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-10-24","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    8",",,0,1800","    0",",,0,","    0",",,0,","  206",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,"  139",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-10-25","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    5",",,0,1800","    0",",,0,","    0",",,0,","  156",",,0","   50",",,0",,,,,,,,,,,,,,,,,,,"  111",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-10-26","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  194",",,0","   28",",,0",,,,,,,,,,,,,,,,,,,"  178",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-10-27","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  217",",,0","   83",",,0",,,,,,,,,,,,,,,,,,,"  144",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-10-28","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  150",",,0","   22",",,0",,,,,,,,,,,,,,,,,,,"  106",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-10-29","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   13",",,0,1800","    0",",,0,","    0",",,0,","  106",",,0","   61",",,0",,,,,,,,,,,,,,,,,,,"   89",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-10-30","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  216",",,0,1800","    0",",,0,","    0",",,0,","  122",",,0","   78",",,0",,,,,,,,,,,,,,,,,,,"  122",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-10-31","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  122",",,0,1800","    0",",,0,","    0",",,0,","  172",",,0","  111",",,0",,,,,,,,,,,,,,,,,,,"  167",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-11-01","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    5",",,0,1800","    0",",,0,","    0",",,0,","  256",",,0","  117",",,0",,,,,,,,,,,,,,,,,,,"  194",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-11-02","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  239",",,0","   67",",,0",,,,,,,,,,,,,,,,,,,"  144",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-11-03","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  172",",,0","   -6",",,0",,,,,,,,,,,,,,,,,,,"  156",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-11-04","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  239",",,0","   39",",,0",,,,,,,,,,,,,,,,,,,"  222",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-11-05","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  239",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,"  200",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-11-06","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    3",",,0,1800","    0",",,0,","    0",",,0,","  239",",,0","  167",",,0",,,,,,,,,,,,,,,,,,,"  217",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-11-07","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  217",",,0","   56",",,0",,,,,,,,,,,,,,,,,,,"   72",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-11-08","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  144",",,0","  -22",",,0",,,,,,,,,,,,,,,,,,,"  100",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-11-09","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  167",",,0","  -22",",,0",,,,,,,,,,,,,,,,,,,"   67",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-11-10","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  178",",,0","  -28",",,0",,,,,,,,,,,,,,,,,,,"  122",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-11-11","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  167",",,0","  -17",",,0",,,,,,,,,,,,,,,,,,,"  139",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-11-12","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  206",",,0","  -11",",,0",,,,,,,,,,,,,,,,,,,"  150",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-11-13","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  189",",,0","   17",",,0",,,,,,,,,,,,,,,,,,,"  156",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-11-14","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  211",",,0","   89",",,0",,,,,,,,,,,,,,,,,,,"  183",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-11-15","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  183",",,0","  117",",,0",,,,,,,,,,,,,,,,,,,"  150",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-11-16","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    5",",,0,1800","    0",",,0,","    0",",,0,","  156",",,0","   89",",,0",,,,,,,,,,,,,,,,,,,"  139",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-11-17","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    5",",,0,1800","    0",",,0,","    0",",,0,","  189",",,0","   89",",,0",,,,,,,,,,,,,,,,,,,"   94",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-11-18","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  100",",,0","  -61",",,0",,,,,,,,,,,,,,,,,,,"   61",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-11-19","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  167",",,0","  -61",",,0",,,,,,,,,,,,,,,,,,,"  117",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-11-20","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  150",",,0","  -33",",,0",,,,,,,,,,,,,,,,,,,"  139",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-11-21","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   25",",,0,1800","    0",",,0,","    0",",,0,","  150",",,0","   28",",,0",,,,,,,,,,,,,,,,,,,"  100",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-11-22","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  211",",,0","  -11",",,0",,,,,,,,,,,,,,,,,,,"  172",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-11-23","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    5",",,0,1800","    0",",,0,","    0",",,0,","  172",",,0","   17",",,0",,,,,,,,,,,,,,,,,,,"  144",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-11-24","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  472",",,0,1800","    0",",,0,","    0",",,0,","  167",",,0","   89",",,0",,,,,,,,,,,,,,,,,,,"  156",",,0,1800",,,,,"    1",",,0",,,,,,,,,,,,,,,,
"USC00387113","1959-11-25","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  156",",,0","    6",",,0",,,,,,,,,,,,,,,,,,,"   61",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-11-26","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  183",",,0","  -17",",,0",,,,,,,,,,,,,,,,,,,"  122",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-11-27","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    5",",,0,1800","    0",",,0,","    0",",,0,","  211",",,0","    6",",,0",,,,,,,,,,,,,,,,,,,"  189",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-11-28","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   28",",,0,1800","    0",",,0,","    0",",,0,","  183",",,0","   39",",,0",,,,,,,,,,,,,,,,,,,"   44",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-11-29","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","   44",",,0","  -50",",,0",,,,,,,,,,,,,,,,,,,"  -11",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-11-30","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","   94",",,0","  -89",",,0",,,,,,,,,,,,,,,,,,,"   39",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-12-01","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  133",",,0","  -78",",,0",,,,,,,,,,,,,,,,,,,"   83",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-12-02","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   15",",,0,1800","    0",",,0,","    0",",,0,","   83",",,0","  -39",",,0",,,,,,,,,,,,,,,,,,,"   61",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-12-03","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   46",",,0,1800","    0",",,0,","    0",",,0,","  156",",,0","   28",",,0",,,,,,,,,,,,,,,,,,,"   78",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-12-04","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  189",",,0","  -28",",,0",,,,,,,,,,,,,,,,,,,"  156",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-12-05","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  156",",,0","   17",",,0",,,,,,,,,,,,,,,,,,,"  111",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-12-06","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   89",",,0,1800","    0","T,,0,","    0",",,0,","  106",",,0","  -11",",,0",,,,,,,,,,,,,,,,,,,"   33",",,0,1800",,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USC00387113","1959-12-07","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","   61",",,0","  -22",",,0",,,,,,,,,,,,,,,,,,,"   17",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-12-08","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  144",",,0","  -56",",,0",,,,,,,,,,,,,,,,,,,"  122",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-12-09","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  200",",,0","  -39",",,0",,,,,,,,,,,,,,,,,,,"  139",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-12-10","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  156",",,0","  -28",",,0",,,,,,,,,,,,,,,,,,,"   89",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-12-11","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  133",",,0","   -6",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-12-12","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  282",",,0,1800","    0",",,0,","    0",",,0,","  172",",,0","   61",",,0",,,,,,,,,,,,,,,,,,,"  172",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-12-13","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   15",",,0,1800","    0",",,0,","    0",",,0,","  172",",,0","   50",",,0",,,,,,,,,,,,,,,,,,,"  100",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-12-14","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  111",",,0","  -39",",,0",,,,,,,,,,,,,,,,,,,"   89",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-12-15","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  111",",,0","  -28",",,0",,,,,,,,,,,,,,,,,,,"   94",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-12-16","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  183",",,0","   -6",",,0",,,,,,,,,,,,,,,,,,,"  144",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-12-17","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    8",",,0,1800","    0",",,0,","    0",",,0,","  144",",,0","   44",",,0",,,,,,,,,,,,,,,,,,,"  133",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-12-18","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  218",",,0,1800","    0",",,0,","    0",",,0,","  133",",,0","  106",",,0",,,,,,,,,,,,,,,,,,,"  117",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-12-19","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  117",",,0,1800","    0",",,0,","    0",",,0,","  128",",,0","   50",",,0",,,,,,,,,,,,,,,,,,,"   67",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-12-20","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","   72",",,0","  -39",",,0",,,,,,,,,,,,,,,,,,,"   39",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-12-21","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  106",",,0","   -6",",,0",,,,,,,,,,,,,,,,,,,"   61",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-12-22","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","   83",",,0","  -50",",,0",,,,,,,,,,,,,,,,,,,"   44",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-12-23","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","   44",",,0","  -61",",,0",,,,,,,,,,,,,,,,,,,"   17",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-12-24","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    5",",,0,1800","    0",",,0,","    0",",,0,","   33",",,0","  -11",",,0",,,,,,,,,,,,,,,,,,,"   33",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-12-25","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    8",",,0,1800","    0",",,0,","    0",",,0,","  111",",,0","   17",",,0",,,,,,,,,,,,,,,,,,,"  100",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-12-26","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  167",",,0","   11",",,0",,,,,,,,,,,,,,,,,,,"  128",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1959-12-27","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  178",",,0","    6",",,0",,,,,,,,,,,,,,,,,,,"  139",",,0,1800",,,,,,,,,,,,,,,,,,,,,,
