"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00196783","1960-04-24","42.524","-71.1249","33.5","READING, MA US","   71",",,0,2200","    0",",,0,","    0",",,0,","   83",",,0","   50",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00196783","1960-04-25","42.524","-71.1249","33.5","READING, MA US","   38",",,0,2200","    0",",,0,","    0",",,0,","  172",",,0","   72",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-04-26","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  211",",,0","   39",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-04-27","42.524","-71.1249","33.5","READING, MA US","   46",",,0,2200","    0",",,0,","    0",",,0,","  111",",,0","   56",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-04-28","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  161",",,0","   56",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-04-29","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  183",",,0","   22",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-04-30","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  161",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-05-01","42.524","-71.1249","33.5","READING, MA US","   94",",,0,2200","    0",",,0,","    0",",,0,","  117",",,0","   67",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-05-02","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2200","    0",",,0,","    0",",,0,","  161",",,0","   22",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-05-03","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  183",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-05-04","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  261",",,0","   50",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-05-05","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  278",",,0","   78",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-05-06","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  289",",,0","   78",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-05-07","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  228",",,0","   50",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-05-08","42.524","-71.1249","33.5","READING, MA US","   25",",,0,2200","    0",",,0,","    0",",,0,","  156",",,0","   94",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-05-09","42.524","-71.1249","33.5","READING, MA US","   69",",,0,2200","    0",",,0,","    0",",,0,","  161",",,0","   94",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-05-10","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2200","    0",",,0,","    0",",,0,","  222",",,0","   72",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-05-11","42.524","-71.1249","33.5","READING, MA US","   71",",,0,2200","    0",",,0,","    0",",,0,","  167",",,0","   94",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-05-12","42.524","-71.1249","33.5","READING, MA US","   36",",,0,2200","    0",",,0,","    0",",,0,","  217",",,0","  100",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-05-13","42.524","-71.1249","33.5","READING, MA US","   48",",,0,2200","    0",",,0,","    0",",,0,","  139",",,0","  106",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-05-14","42.524","-71.1249","33.5","READING, MA US","    5",",,0,2200","    0",",,0,","    0",",,0,","  194",",,0","   89",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-05-15","42.524","-71.1249","33.5","READING, MA US","   20",",,0,2200","    0",",,0,","    0",",,0,","  167",",,0","   89",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-05-16","42.524","-71.1249","33.5","READING, MA US","   30",",,0,2200","    0",",,0,","    0",",,0,","  211",",,0","  117",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00196783","1960-05-17","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  244",",,0","   72",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-05-18","42.524","-71.1249","33.5","READING, MA US","    8",",,0,2200","    0",",,0,","    0",",,0,","  150",",,0","   72",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-05-19","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  272",",,0","   56",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-05-20","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  244",",,0","   61",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-05-21","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  183",",,0","   61",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-05-22","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2200","    0",",,0,","    0",",,0,","  156",",,0","   44",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-05-23","42.524","-71.1249","33.5","READING, MA US","   28",",,0,2200","    0",",,0,","    0",",,0,","  144",",,0","  100",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-05-24","42.524","-71.1249","33.5","READING, MA US","  264",",,0,2200","    0",",,0,","    0",",,0,","  139",",,0","  111",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-05-25","42.524","-71.1249","33.5","READING, MA US","   23",",,0,2200","    0",",,0,","    0",",,0,","  156",",,0","   94",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-05-26","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  222",",,0","   83",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-05-27","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  244",",,0","   61",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-05-28","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  222",",,0","   67",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-05-29","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  244",",,0","   72",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-05-30","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  239",",,0","  111",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-05-31","42.524","-71.1249","33.5","READING, MA US","  140",",,0,2200","    0",",,0,","    0",",,0,","  194",",,0","  133",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-06-01","42.524","-71.1249","33.5","READING, MA US","   20",",,0,2200","    0",",,0,","    0",",,0,","  189",",,0","  128",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-06-02","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2200","    0",",,0,","    0",",,0,","  233",",,0","  128",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-06-03","42.524","-71.1249","33.5","READING, MA US","  137",",,0,2200","    0",",,0,","    0",",,0,","  256",",,0","  128",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-06-04","42.524","-71.1249","33.5","READING, MA US","  254",",,0,2200","    0",",,0,","    0",",,0,","  222",",,0","  183",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-06-05","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  283",",,0","  183",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-06-06","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2200","    0",",,0,","    0",",,0,","  272",",,0","  144",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-06-07","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  233",",,0","   72",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-06-08","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  217",",,0","   44",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-06-09","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  200",",,0","   50",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-06-10","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  211",",,0","   56",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-06-11","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  211",",,0","   61",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-06-12","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2200","    0",",,0,","    0",",,0,","  244",",,0","  111",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-06-13","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  283",",,0","  106",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-06-14","42.524","-71.1249","33.5","READING, MA US","   25",",,0,2200","    0",",,0,","    0",",,0,","  217",",,0","  117",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-06-15","42.524","-71.1249","33.5","READING, MA US","   36",",,0,2200","    0",",,0,","    0",",,0,","  194",",,0","  122",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-06-16","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  300",",,0","  156",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-06-17","42.524","-71.1249","33.5","READING, MA US","    3",",,0,2200","    0",",,0,","    0",",,0,","  311",",,0","  161",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00196783","1960-06-18","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  283",",,0","  133",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-06-19","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  239",",,0","   94",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-06-20","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  250",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-06-21","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  261",",,0","  100",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-06-22","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  283",",,0","   78",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-06-23","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  278",",,0","  167",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-06-24","42.524","-71.1249","33.5","READING, MA US","   13",",,0,2200","    0",",,0,","    0",",,0,","  228",",,0","  183",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-06-25","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  217",",,0","  150",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-06-26","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  300",",,0","  111",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-06-27","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  317",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-06-28","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  322",",,0","  156",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-06-29","42.524","-71.1249","33.5","READING, MA US","    8",",,0,2200","    0",",,0,","    0",",,0,","  294",",,0","  156",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-06-30","42.524","-71.1249","33.5","READING, MA US","  112",",,0,2200","    0",",,0,","    0",",,0,","  306",",,0","  189",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00196783","1960-07-01","42.524","-71.1249","33.5","READING, MA US","   69",",,0,2200","    0",",,0,","    0",",,0,","  289",",,0","  133",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00196783","1960-07-02","42.524","-71.1249","33.5","READING, MA US","   94",",,0,2200","    0",",,0,","    0",",,0,","  267",",,0","  167",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-07-03","42.524","-71.1249","33.5","READING, MA US","   74",",,0,2200","    0",",,0,","    0",",,0,","  283",",,0","  167",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-07-04","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  250",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-07-05","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  250",",,0","  100",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-07-06","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  239",",,0","   94",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-07-07","42.524","-71.1249","33.5","READING, MA US","   15",",,0,2200","    0",",,0,","    0",",,0,","  256",",,0","  111",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-07-08","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  272",",,0","   89",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-07-09","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  289",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-07-10","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  294",",,0","   94",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-07-11","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  306",",,0","  178",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-07-12","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  333",",,0","  167",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-07-13","42.524","-71.1249","33.5","READING, MA US","   18",",,0,2200","    0",",,0,","    0",",,0,","  328",",,0","  183",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-07-14","42.524","-71.1249","33.5","READING, MA US","  394",",,0,2200","    0",",,0,","    0",",,0,","  206",",,0","  144",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-07-15","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  261",",,0","  122",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-07-16","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  289",",,0","  100",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-07-17","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  300",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-07-18","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  261",",,0","  178",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-07-19","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2200","    0",",,0,","    0",",,0,","  272",",,0","  167",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00196783","1960-07-20","42.524","-71.1249","33.5","READING, MA US","  109",",,0,2200","    0",",,0,","    0",",,0,","  272",",,0","  128",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-07-21","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  267",",,0","  106",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-07-22","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  278",",,0","  122",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-07-23","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  289",",,0","  194",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-07-24","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  267",",,0","  133",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-07-25","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  272",",,0","  111",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-07-26","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  294",",,0","  111",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-07-27","42.524","-71.1249","33.5","READING, MA US","   23",",,0,2200","    0",",,0,","    0",",,0,","  244",",,0","  161",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-07-28","42.524","-71.1249","33.5","READING, MA US","   46",",,0,2200","    0",",,0,","    0",",,0,","  289",",,0","  178",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-07-29","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  294",",,0","  161",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-07-30","42.524","-71.1249","33.5","READING, MA US","  318",",,0,2200","    0",",,0,","    0",",,0,","  233",",,0","  183",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-07-31","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  278",",,0","  139",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-08-01","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  278",",,0","  117",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-08-02","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2200","    0",",,0,","    0",",,0,","  294",",,0","  178",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-08-03","42.524","-71.1249","33.5","READING, MA US","   10",",,0,2200","    0",",,0,","    0",",,0,","  278",",,0","  211",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-08-04","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  233",",,0","  117",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-08-05","42.524","-71.1249","33.5","READING, MA US","    8",",,0,2200","    0",",,0,","    0",",,0,","  211",",,0","  122",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-08-06","42.524","-71.1249","33.5","READING, MA US","   23",",,0,2200","    0",",,0,","    0",",,0,","  283",",,0","  139",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-08-07","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  294",",,0","  122",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-08-08","42.524","-71.1249","33.5","READING, MA US","  127",",,0,2200","    0",",,0,","    0",",,0,","  300",",,0","  172",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-08-09","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  256",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-08-10","42.524","-71.1249","33.5","READING, MA US","  231",",,0,2200","    0",",,0,","    0",",,0,","  172",",,0","  139",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-08-11","42.524","-71.1249","33.5","READING, MA US","    8",",,0,2200","    0",",,0,","    0",",,0,","  200",",,0","  111",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-08-12","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  272",",,0","  106",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-08-13","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  272",",,0","  139",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-08-14","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  289",",,0","  144",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-08-15","42.524","-71.1249","33.5","READING, MA US","   10",",,0,2200","    0",",,0,","    0",",,0,","  300",",,0","  183",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-08-16","42.524","-71.1249","33.5","READING, MA US","   13",",,0,2200","    0",",,0,","    0",",,0,","  222",",,0","  106",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-08-17","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  244",",,0","   83",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-08-18","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  256",",,0","  133",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-08-19","42.524","-71.1249","33.5","READING, MA US","   76",",,0,2200","    0",",,0,","    0",",,0,","  200",",,0","  161",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-08-20","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2200","    0",",,0,","    0",",,0,","  289",",,0","  183",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-08-21","42.524","-71.1249","33.5","READING, MA US","    3",",,0,2200","    0",",,0,","    0",",,0,","  294",",,0","  183",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-08-22","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2200","    0",",,0,","    0",",,0,","  300",",,0","  194",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00196783","1960-08-23","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2200","    0",",,0,","    0",",,0,","  300",",,0","  178",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-08-24","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  233",",,0","   89",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-08-25","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  239",",,0","   56",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-08-26","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  272",",,0","   83",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-08-27","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  317",",,0","  139",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-08-28","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  306",",,0","  117",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-08-29","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  333",",,0","  156",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-08-30","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2200","    0",",,0,","    0",",,0,","  283",",,0","  200",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-08-31","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2200","    0",",,0,","    0",",,0,","  261",",,0","  167",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-09-01","42.524","-71.1249","33.5","READING, MA US","  140",",,0,2200","    0",",,0,","    0",",,0,","  317",",,0","  178",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-09-02","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  244",",,0","   89",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1960-09-03","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  233",",,0","   56",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-09-04","42.524","-71.1249","33.5","READING, MA US","   56",",,0,2200","    0",",,0,","    0",",,0,","  183",",,0","   78",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-09-05","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  244",",,0","   83",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-09-06","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  239",",,0","   50",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00196783","1960-09-07","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  289",",,0","  106",",,0",,,,,,,,,,,,,,,,,,,,,,
